id,id_str,screen_name,age,in_out_ratio,favorites_ratio,status_ratio,account_rep,avg_tpd,hashtags_ratio,user_mentions_ratio,description,std_deviation_friends,std_deviation_followers,bot
16143507,16143507,lights,316210585,1667.16152,4.53707772,5.471816827,0.9994005377,7.042253521,0.033,1.055,Sci fi  wi fi   fine wine                 Skin Earth  the album and comic  is here  https   t co aWeRo gtMC,1.22E+17,4.83E+17,0
135421739,135421739,sachin_rt,264996528.9,346153.7179,0.0254312765,0.757069539,0.9999971111,2.433090024,0.761,0.909,Proud Indian,1.59E+17,2.20E+17,0
16190898,16190898,RyanSeacrest,315929450,28434.64903,0.2094847441,4.090422086,0.9999648329,6.060606061,0.915,1.273,proud son  brother  friend  my lab Georgia s dad  broadcaster  producer  passion for music  food  travel  art   bringing smiles to kids in hospitals across US,1.06E+17,4.55E+17,0
22225065,22225065,AdamAWanderer,301037946.9,0.3117870722,0.4207522716,37.43030576,0.2376811594,125,0.07,0.246,Very old person      low energy  not interested in much at all  tired  worn  down and out,2.05E+17,2.96E+17,0
3309952369,3309952369,voiceofskyler,97774966.45,6.114180479,2.028887426,1.268054641,0.8594356718,3.378378378,0.801,0.585,Audiobook narrator and musician  Original artwork  audiobooks  and music available    looper  narrator,4.56E+17,4.03E+17,0
26799554,26799554,Kenny_Mayne,298742976,226.377193,0.6706822121,8.729569595,0.9956020215,7.692307692,0.081,0.703,https   t co jkptstlHRp,1.70E+17,4.18E+17,0
21421109,21421109,catherinedwyer,301676456.2,0.7100271003,0.02892635412,0.06443989778,0.4152139461,1.333333333,0.03571428571,0.5089285714,,1.01E+17,2.68E+17,0
501035794,501035794,ilkinhasanov89,206810507.1,0.6368330465,2.352483956,0.549790248,0.389064143,3.484320557,0.244,0.834,Multimedia producer at BBC Azerbaijan  MA graduate Caucasus School of Journalism and Media Management at GIPA,2.95E+17,3.90E+17,0
72915722,72915722,CharlizeAfrica,284316470.4,2437.183267,0.0285653518,0.5448688912,0.9995898586,1.447178003,0.765,0.841,,1.32E+17,4.86E+17,0
1866615566,1866615566,Rugvds,157609102.7,0.3665158371,0.1682948481,0.1260840881,0.2682119205,1.393939394,0.5695652174,0.8956521739,Calories are tiny beings in your closet that sew your clothes tighter every night,1.24E+17,3.05E+17,0
21554757,21554757,ScottStapp,301541922.9,558.5742574,1.869590784,1.505701083,0.9982129271,2.2172949,0.519,1.412,Proud father   husband  Voice of Creed  Management  scottstappmgmt gmail com,1.67E+17,4.07E+17,0
231673318,231673318,JoeSpeeds,243237372.3,0.5285714286,0.01278750864,0.06571358606,0.3457943925,1.312056738,0.07027027027,1.135135135,ADLINK IoT building  AccessibleOlli     made  MQTT open  launched  ibmiot   accessibility via  edge  goROS  ROS   IoT  adlink tech,2.11E+17,2.84E+17,0
223277612,223277612,sukiebearz,245245509.4,0.4485596708,2.320247989,2.029952766,0.3096590909,5.025125628,0.059,0.857,All dogs are good dogs don t   me   gt,3.02E+17,4.07E+17,0
32213059,32213059,"""megananomous""",296912790,1.182515758,27.64157112,31.96604094,0.5418131592,35.71428571,0.393,1.651,,2.53E+17,2.88E+17,0
254136706,254136706,CoryTV,238785644.6,35.31936813,1.267493281,3.429432291,0.9724664813,3.773584906,0.503,1.849,Ripple chief market strategist,1.21E+17,4.80E+17,0
125499355,125499355,dfjsteve,267532805.3,399.9056604,1.189428712,0.5864791042,0.9975056476,1.865671642,0.212,1.34,VC  Co founder of DFJ and Future Ventures   supporting passionate founders who are forging the future  Twitter suggested  Rocket Ship Builder,1.37E+17,3.65E+17,0
100803521,100803521,forehandloop,274559498.8,0.4295704296,9.230995872,2.02626244,0.3004891684,2.227171492,0.217,0.947,Poet  Theoretical Physics  Tech AI ML NLP     IP Law  Startup  Social Good  NonProfit  Berkeley XJTU  Book project Towards Apparent Event Horizon,2.93E+17,3.43E+17,0
25961982,25961982,KishoreGSundar,299050827.1,2.165775401,1.253020443,4.570621032,0.6841216216,5,0.216,0.735,Developer   Gamer    LFC   Hello World,1.51E+17,2.22E+17,0
34701524,34701524,richeisen,296327726.2,1137.703373,0.5831381431,13.37543959,0.9991218082,14.08450704,0.408,1.49,This is my official Twitter  But  as always  the yellow line is unofficial,1.53E+17,4.87E+17,0
25844958,25844958,SammieAlways,299096701.1,115.2777778,0.433015809,18.42122624,0.9913999044,9.433962264,0.368,0.977,A God fearing man simply trying to find my way  Music is my Life    For booking booksammie gmail com  SA IG SammieAlways,5.36E+16,4.29E+17,0
2206028467,2206028467,XsGonnaX,151841161.7,2.8,0,6.084484533,0.7368421053,22.22222222,0,0,Tweeters gonna tweet  Brought to you by  rfreebern,934026940.6,1382526776,1
1948657260,1948657260,FalseFlagBot_,155551368.9,1105.5,0.005554435206,62.36742027,0.9990962494,38.46153846,2.737,1.2,Replacement for  FalseFlagBot R I P   nWo  illuminati  falseflag,171362487.5,3.27E+17,1
2163455832,2163455832,PlayLightsOut,153769829.3,1,0,0.1168707807,1,26,0,1,A twitter based port of Lights Out  Tweet play to play or help for help  Another   ARP bot,0,1.39E+17,1
2547139646,2547139646,wearable_things,134918782.6,1,0,25.81264916,1,47.61904762,0,0,your next business idea    by  igowen,0,1.86E+17,1
3010688583,3010688583,WeirdConvoBot,114030193.4,260,0,3.84984351,0.9961685824,3.90625,0.096,0,DAD  weird conversation joke is bae ME  ugh dad no DAD   something unhip     a bot by  tinysubversions,0,3.37E+17,1
2276705743,2276705743,GameDesign101,147975599.1,1,0,4.661698308,1,3.105590062,0,0.001,A Twitter version of http   t co lQB PqWlFj   Used with kind permission  Thanks  Owen,0,1.72E+17,1
2312069443,2312069443,ReligiousRumors,146096481.5,6,0,3.463179912,0.8571428571,21.73913043,0.001,0.001,There is about as much truth to gossip as there is to religion      Updates every hour  Created by  Ax,0,1224546047,1
3274643844,3274643844,hollowking360,100306698.3,0.3147410359,0.04909741905,0.2885550067,0.2393939394,1.805405405,0.1047904192,0.4760479042,Anything Is Possible,3.78E+17,3.73E+17,1
2781103332,2781103332,1995Internet,127418312.6,276,0,2.614004166,0.9963898917,21.73913043,0.004,0,Every website from the Internet International Directory  published       many dead links,0,1.41E+17,1
2544482664,2544482664,everypunk,135017246.7,566.6666667,0.01471811971,44.72260653,0.9982384028,22.22222222,0,0,,750674607.7,2.90E+17,1
2869994812,2869994812,MythologyButt,121262371.4,99.75,0.002137513863,8.123265184,0.9900744417,11.9047619,0,0,a  bot by  BooDooPerson      butt,278554119.7,4.47E+17,1
2861842401,2861842401,worstvsworst,121689422.5,1,0,6.377967652,1,6.802721088,0,0,Comparing things people on Twitter think are the worst  RT to vote former  fav to vote latter  Bot by  robdubbin and  biocuriosity,0,2.86E+17,1
3105672877,3105672877,oldschoolflyers,109690366.2,1,0,3.92102985,1,3.95256917,0,0,Posting random flyers from hip hop s formative years every   hours  Most art by Buddy Esquire and Phase    Full collection at link     a bot by  tinysubversions,0,2.80E+17,1
2601553820,2601553820,TXTADVNT_EXE,132463609.3,67,0.0006522546115,45.78957824,0.9852941176,66.66666667,0,0,TXTADVNT EXE  v     currently lacks interactivity  Inventory stolen from  YouAreCarrying  stolen by   the thief    bot by  mattlaschneider,339821789.7,3.10E+17,1
2583066602,2583066602,drow_yreve,133367813.1,35.85714286,0,47.10389901,0.9728682171,45.45454545,0,0,tweeting every word in the English language    backwards  task will complete in         by  dbaker h in honour of  everyword,514242058.7,3.80E+17,1
2365948482,2365948482,CompBiolPapers,143238605.3,1,0,6.23878736,1,6.493506494,0,0,Feed for sequencing papers,0,3.77E+17,1
2391332989,2391332989,NetflixSoundFX,141947059.8,489.8,0.30312146,2.595401416,0.9979625102,3.105590062,0,0.081,,1035370669,2.34E+17,1
4730693835,4730693835,NYPLphotobot,84712407.96,325,0,3.469772694,0.9969325153,3.154574132,0,0,I am a bot who tweets random photos from the New York Public Library  four times a day  Bot by  backspace  Not affiliated with  NYPL,0,3.98E+17,1
3021814752,3021814752,a_xing_ebooks,112793959.2,5.80952381,0,3.514400972,0.8531468531,4.545454545,0,0.015,animal crossing text ebooks bot from  adammathes,1306125960,4.07E+17,1
2799935377,2799935377,microRNA_papers,126584358.4,1,0,19.63283324,1,9.523809524,0,0,Twitterbot for microRNA papers from PubMed  arXiv  bioRxiv  and PeerJ  Papers should trickle in      hr   not flood,0,3.72E+17,1
2263112616,2263112616,ItCantFail,148770777.4,82.5,0,9.912979054,0.9880239521,9.259259259,0,0,Genius is    inspiration      Thomas Alva Edison,1430168709,3.34E+17,1
2671843464,2671843464,100yearsrising,130762626.2,1,0,0.06739540382,1,1.073684211,0,0,sea rise predictions   at risk cities from the international panel on climate change   more information  https   t co I eGVlwzhT  task complete jan,0,2.65E+17,1
3041436185,3041436185,dnstats_agora,112729036.8,1066,0.0007664396187,2.720094207,0.9990627929,17.24137931,1.846,0.002,,0,4.77E+16,1
3730020912,3730020912,haikuthegibson,93289630.45,20,0.0111137754,3.669398178,0.9523809524,3.984063745,0,0,trust yr technolust,1156381730,2.71E+17,1
2268932004,2268932004,hapaxhegemon,148436964.3,237,0,22.49100159,0.9957983193,22.72727273,0,0,You Only Occur Once,0,1.64E+17,1
304405082,304405082,othello3579,230611140.2,0.455801105,0.0003746566619,35.37171011,0.3130929791,142.8571429,0,0,,3.50E+16,1.16E+17,1
2360216107,2360216107,botarchaeo,143563280,42.75,0,0.9442637419,0.9771428571,2.114164905,0,0.001,A bot tweeting links to new archaeological journal articles  Limited to those journals that provide RSS,98638062.18,2.80E+17,1
2756361932,2756361932,sextmanteau_bot,128114686.8,1,0,1.12286892,1,11.49425287,0,0,portmanteau bot    wikisext    by  thricedotted,0,2.10E+17,1
4874838393,4874838393,corporabrackets,82317419.73,52.5,0,1.08318264,0.9813084112,1.121076233,0,0,Vote for your favorite thing in every Corpora listing  A poll experiment Twitter Joint by  air hadoken  botALLY,759417987.5,3.78E+17,1
2766206647,2766206647,WrongRobot,127885772.7,4.333333333,0.4681928158,0.5769648841,0.8125,213.25,0.003516998828,0.7420867526,I am a robot who trys to correct your mistakes  Currently educating people on how to spell the word definitely   Created by   LukeBro,125258766.5,793352789.8,1
3239840098,3239840098,CloudyConway,105892497.6,16.73780488,0.004895530954,29.82275865,0.9436232382,27.02702703,0,0.043,Art Automata  bot   See url below for how to help to keep me running,2.78E+17,3.67E+17,1
3347398023,3347398023,RenPeralta23,101451249.4,0.2337164751,0.05450499656,0.06557632399,0.1894409938,1.673913043,0.1688311688,0.06493506494,new to the twitter world,1.46E+17,4.07E+17,1
2608082672,2608082672,_The_Thief,132183178.7,0.2514358647,0,3.075368622,0.200917899,3.344481605,0,0,What  youarecarrying giveth  the Thief may taketh  A hyperactive fiction bot by  samplereality,6.63E+16,2.37E+17,1
4179589245,4179589245,NicenessBot,89423257.41,749.8,0.01739144877,65.15706282,0.9986680874,83.33333333,0,0.988,Send a direct message mentioning people you really like   I m a bot  and I will only use the   of the user you mention,4.48E+17,4.39E+17,1
582070651,582070651,LettsScience,199661708.1,0.6233421751,0.2592064372,0.3042105599,0.3839869281,2.086053412,0.1891891892,1.019914651,Bringing you a selection of the latest research in biochemistry and biophysics,2.52E+17,3.44E+17,1
2891174513,2891174513,MusicReviewBot,119996685,1,0,11.99697141,1,11.9047619,0,0,Bot that tweets reviews of fictional songs by fictional bands  I either like or don t like a song  By  amarriner,0,3.75E+17,1
1533777176,1533777176,botALLY,165125060.9,0.5020130071,0.04133594236,41.46099667,0.3342268041,47.61904762,0.09,0.965,Lotte McNally   botALLY   avatar https   t co  Oa jsUp l   header https   t co Jj iT K  I,3.60E+17,2.18E+17,1
21870796,21870796,Opportunitweets,301279885.5,0.8538998836,0.0005735530591,19.16384159,0.4605965463,6.756756757,0.071,0.077,Opportunity is Knock    Tweeting,443608218.2,1.06E+17,1
2203838767,2203838767,BecauseBot,151953015.7,1,0,4.788722334,1,6.578947368,0.02,0.014,This is a bot to explain things like love and hate  Why  Because bots  Crufted with care by  samplereality,0,2.05E+17,1
2744635545,2744635545,scheideggermaia,128639956,0.02923976608,0.0194776186,0.09671645098,0.02840909091,1.303030303,0.6201550388,1.147286822,,2.23E+17,4.21E+17,1
51417900,51417900,thedreamstream,290752718.7,0.646884273,0,2.777552016,0.3927927928,71.42857143,0.039,0.809,So we all love hearing about other ppls dreams  yah    Well lets see what the whole world is dreaming,19266319.94,1.19E+17,1
1912617043,1912617043,_primes_,156531300.1,10497,0,23.74172577,0.9999047438,23.25581395,0,0,Every prime number  eventually   Or the heat death of the universe  whichever happens first,0,3.17E+17,1
3027305319,3027305319,TwoJournalists,113329036.7,1,0,2.097312454,1,35.71428571,0.055,0.776,Taking a thought and then thinking about it,0,3.41E+17,1
2584769029,2584769029,howxisthatybot,133289745,1,0.001296423817,23.77317175,1,23.25581395,0,0,inspiration  http   t co zjL YMy  e    by  dbaker h,0,2.32E+17,1
21437491,21437491,nz_quake,301686479.2,934.5,0.0005727800611,1.474049487,0.9989310529,3.236245955,0.978,0.025,New Zealand earthquake feed  unofficial   Tweets whenever GeoNet reports a decent sized quake  a few times per week   Maintained by  slyall,1.98E+17,2.35E+17,1
20065936,20065936,mental_floss,303088061.6,48.60586199,1.2528636,22.13135801,0.9798410922,47.61904762,0.044,0.013,Feel smart,2.49E+16,4.89E+17,1
2153665453,2153665453,lawandorderexo,154207329.2,1,0.0005602846534,0.2207521534,1,17.13043478,0,0,Investigating crimes against exosaurs,0,1430522221,1
2820113721,2820113721,ChIP_seq,123978160.5,1,0,1.44815183,1,2.207505519,0,0,A PubMed RSS feed for ChIP seq  title abstract   using dlvr it   https   t co TtLmRH  JP brought to you by  Coregenomics,0,3.75E+17,1
2875327857,2875327857,LegoSpaceBot,120953320.9,17.26676385,0.002857300629,5.763889694,0.9452557657,4.016064257,1,0.088,I ll post pictures of Lego Space stuff from the Classic and System eras  Average   picture every   hours,2.25E+17,3.11E+17,1
1948423238,1948423238,exoslash,155570271.7,1,0,7.565332289,1,23.25581395,0,0,It s lonely out in space  Rookie  exoriders paired off  every ten after,0,2.41E+17,1
2185110726,2185110726,trendagainst,152818893.7,19.66666667,0,3.392250705,0.9516129032,3.816793893,0.583,0.002,twitter  would be woefully incomplete without   cardsagainsthumanity    by  bstreiff  now offline,973680702.1,1.02E+17,1
3347203689,3347203689,RestroomGender,101476418.8,419.75,0.1234572539,2.124316197,0.9976232917,5.747126437,0.019,0.061,random restroom gender sign generator  extant  and not so extant  genders with random symbols  bot by  lichlike    tylercallich,1734313155,2.96E+17,1
4047811714,4047811714,"""Gravity_Ireland""",90971620.29,0.9413425345,0.06173353824,2.846390986,0.4848925513,3.003003003,0.651,0.86,Social Media Management  SEO  Web Design  Graphic Design and Event Management  Follow us for Good Luck  Luck is VAT exempt  Instagram   gravity ireland,3.27E+17,3.42E+17,1
767839495,767839495,EquestrianBot,191463263.3,51,0,47.14735059,0.9807692308,45.45454545,0.019,0,Beep Boop,0,1.46E+17,1
2400443496,2400443496,NailbiterBot,141504086.1,1273,0,0.1392129411,0.9992150706,4.56,0.4824561404,0.3114035088,Tweeting when a men s or women s NCAA  MarchMadness basketball game is close with under      left  Built by WNYC s  datanews team,0,1.48E+17,1
2878888502,2878888502,TinyCrossword,122480969.7,149,0,1.880638279,0.9933333333,1.996007984,0,0.005,Generates tweet sized crosswords once per day  Be the first to   reply with your solution  A bot by  gangles  words   hints from Simple English  Wikipedia,0,3.48E+17,1
2570899740,2570899740,businessman_exe,133932940.6,1,0.00129019791,11.61371648,1,10.52631579,0,0,Finally  more businessmen     bot by  ckolderup  botALLY,0,2.76E+17,1
2474042306,2474042306,supervocalic,137819098.4,6.461538462,0.981739117,0.07334832484,0.8659793814,2.0625,0.0202020202,0.7575757576,Sundry all vowel chirps  A  E  I  O   U   w  no duplicates  A dumb Twitter bot  Built by  santheo    pzlr,971918424.3,1.24E+17,1
2372286949,2372286949,BioinformaticsP,142894257.8,11.22222222,0.0006046429112,2.941587763,0.9181818182,7.352941176,0,0.001,New papers from  Oxford Bioinformatics  Briefings in Bioinformatics  BMC Bioinformatics  SCFBM  PLOS CB  ACM IEEE  Generated with twitterfeed,1076845160,3.06E+17,1
3180272609,3180272609,AvengerEngineer,107475240.9,1.781277598,0.07074373537,0.7202998511,0.6404530059,1.156330749,2.026815642,0.1508379888,Bridging the gap between telecommunications construction   engineering,3.16E+17,3.20E+17,1
2277757998,2277757998,flippedconcept,147917458.6,9.933333333,0.002336438195,2.943912126,0.9085365854,3.717472119,0,0.02,everything is flipped   by  negatendo    botALLY,964835050.5,1.46E+17,1
2720832374,2720832374,rulesofcards,129212018.3,62,0,4.197900528,0.9841269841,5.988023952,0,0,A bot that generates rules for impossible card games  By  atduskgreg,0,3.40E+17,1
3052517302,3052517302,TransxnNoiseBot,112249127,1,0,0.3202020448,1,3.887850467,0,0,Scholar alerts on transcriptional noise  made by  biochemistries,0,3.20E+17,1
3317221923,3317221923,future_junk,102917449.5,29.06666667,0.08982733288,2.330473608,0.9667405765,2.096436059,0,0.049,A bot that generates random malfunctioning equipment  created by  notinventedhere using http   t co XpDujaprri,1419446081,3.94E+17,1
177502839,177502839,metagenomics,255254360.5,5.757068667,25.38034918,6.875325446,0.8520068318,8.771929825,0.132,0.26,Automated newsfeed dedicated to scientific information on the human microbiome  Share   RT of articles   endorsement  For mainstream info check  microbiome,2.27E+17,3.78E+17,1
3003428519,3003428519,sRNAPapers,114392409.7,22,0.001510589737,5.299148796,0.9565217391,7.352941176,0,0,,1093821404,3.94E+17,1
2617339802,2617339802,winter_py,131773409.5,1,0,3.296057997,1,10.41666667,0,0,moody winter scenes in your timeline    by  dbaker h    avatar from http   t co rfqEslGQrt,0,2.19E+17,1
2901778089,2901778089,BMPBug,119362565.9,4.853658537,0,83.49986722,0.8291666667,111.1111111,0.287,0.71,My BMP converter has a bizare bug  send me pictures and you ll see  I am a strong believer in the full potential of other bots  See terms in link,1.55E+17,2.73E+17,1
2795689592,2795689592,NeuroGen_papers,126772634.1,1,0,21.0376255,1,9.523809524,0,0,Twitterbot from  TheGBLab  Follow me to stay up to date with research in  Alzheimer s   Parkinson s    Neurogenetics in general  Also on http   t co  j Cwnqq i,0,3.66E+17,1
2669568144,2669568144,pooledseq,130818858.8,1,0,10.7449462,1,9.900990099,0,0,A feed for papers related to pooled   population   or evolved and re  sequencing published in NCBI  ArXiv  and bioArxiv,0,3.49E+17,1
68956490,68956490,RedScareBot,285572283.4,89.61486486,0.862571105,755.6310461,0.9889642831,90.90909091,0.222,1.476,Joseph McCarthy claimed there were large numbers of Communists and Soviet spies and sympathizers inside the United States federal government and elsewhere,1.67E+17,1.18E+17,1
3312790286,3312790286,AnimalVidBot,97527191.33,1,0,0.7787120593,1,3.855263158,0,0,Animal videos sourced from  macaulaylibrary  Turn up the sound     A bot by  tinysubversions  Not affiliated with the Macaulay Library,0,2.44E+17,1
4790723008,4790723008,classifybot,84197392.75,7.272727273,0.002052320082,11.41705662,0.8791208791,11.23595506,0,0,I m just a little bot  organizing NYPL public domain collections  trying to make some sense out of this big world  Built with data from https   t co jvMfPJ cFp,3.60E+17,3.78E+17,1
3266483216,3266483216,fontcriticbot,100986732.8,12,0,0.6733240903,0.9230769231,2.002544529,0,0,Criticises fonts from http   t co wWmvMyo Zf for the more discerning of authors  A bot created by  eegnsma,0,2.00E+17,1
239223019,239223019,QIMRBergh_pubs,241620596.8,33.66666667,0,0.6078951958,0.9711538462,1.890359168,0,0,Official feed of scientific publications by QIMR Berghofer researchers from PubMed   This is an automated feed  Please direct any tweets at  QIMRBerghofer,121965016,3.23E+17,1
2789910212,2789910212,TC_papers,127018009.5,1,0,11.50385528,1,8.333333333,0,0,Pubmed twitterbot  arealization OR patterning OR somatosensory OR thalamus OR thalamocortical OR cortical development,0,3.65E+17,1
1937939858,1937939858,AddAWordBot,155875245.3,1,0,379.5873751,1,500,1,0,Let s keep this thing going  gang   AddaWordRuinaMovie,0,2.03E+17,1
4765790730,4765790730,GraphicScoreBot,83948340.89,756,0,23.4586554,0.998678996,23.25581395,0,0,Hourly graphic scores for musicians  composers  and anyone else  How to use more information  https   t co XkCKvJXsDo   By  deer ful,0,3.25E+17,1
386263630,386263630,johnhall,218918428.8,1.104348516,0.5837133067,1.362787051,0.5247935443,2.898550725,1.045,1.188,Co founder  influenceandco  Author https   t co  mVXaATltI  Book me to speak at https   t co tml NNq Dt   most important father husband,2.16E+17,4.76E+17,1
3169494832,3169494832,OMG_wikipedia,107771687.2,1,0,22.00411686,1,22.72727273,0,0,Explaining the world  wrongly  One tweet per hour  Made by  ojahnn,0,3.99E+17,1
2288902454,2288902454,PedanticMagick,147284532.4,1,0,18.29842656,1,11.36363636,0,0,What if your spellbook was ridiculously precise  A project of  muffinista  botALLY,0,2.89E+17,1
2900522030,2900522030,blahfuture,120797073.9,1,0,7.595945585,1,6.622516556,0,0,a little disappointed tbh,0,3.57E+17,1
2614979671,2614979671,mnemosynetron,131889015.1,3.269230769,0.08254212828,0.13822531,0.7657657658,5.41025641,0,0.9241706161,WORK IN PROGRESS  reminder bot  try   mnemosynetron remind me to X at in on Y     more notes in link    by and for  thricedotted,557118494.8,1.95E+17,1
2961844870,2961844870,cyclicdigmp,116408522,16,0,0.2850100613,0.9411764706,1.292929293,0.8776041667,0,Keep up to date on the latest publications on the universal second messenger Cyclic di GMP with this twitter feed of up to date publications,1310272475,3.75E+17,1
2620118677,2620118677,yes_ofc,131734226.8,1,0.5765062114,0.3062894206,1,8.339285714,0,1.47751606,of course    by  thricedotted,0,2.15E+17,1
3302130449,3302130449,justdidathing,104019406.7,95,0,23.45239295,0.9895833333,23.80952381,0.012,0,In case you were wondering  Bot by  RobertVinluan   botAlly,0,4.23E+17,1
2938368655,2938368655,realdinogenera,117687115.8,1,0,11.9820627,1,11.9047619,0,0,totally legit scientific names for extinct beasts    by  dbaker h,0,2.31E+17,1
4888553495,4888553495,"""letsgovelo""",81918153.46,0.6519721578,0.196176297,0.2805531989,0.3946629213,2.180327869,1.42481203,0.8157894737,We are a specialist  cycling events and holiday company creating bespoke experiences for all cyclists   CyclingHolidays  LoveCycling,1.47E+17,2.37E+17,1
2981339967,2981339967,HottestStartups,115488168.2,1639,0.0007481285864,3.944882036,0.9993902439,3.968253968,0,0,We love  innovation and are always thinking of the next  disruptive startup  idea     a bot by  tinysubversions,0,2.74E+17,1
4872824255,4872824255,foodie_dems,82459533.02,1,0,1.947835431,1,21.73913043,0,0,bot by  ckolderup   botALLY  originals by https   t co  hvCgSnJWA,0,2.37E+17,1
2553308112,2553308112,theveryword,134741726.7,1,0,25.75551379,1,45.45454545,0,0,Look around you  Look around you  Just look around you  Have you worked out what we re looking for  Correct  The answer is  Task will complete in,0,2.79E+17,1
4730417298,4730417298,NerdGarbageBot,84620142.38,5156,0.01123136848,24.28119762,0.9998060888,23.25581395,0,0,elevator pitches for nerd garbage  by  NoraReed  NOTE  this bot has a bug where sometimes it comes up with good ideas  sorry  I m working on it,0,3.28E+17,1
2503370119,2503370119,apparent_things,136530410.7,133,0,0.1126430362,0.9925373134,3.490196078,0.06179775281,0,Ever wondered what a thing is  Follow this ontography machine  powered by tweets proclaiming that something  is apparently a thing   By  staeiou,0,1.05E+17,1
1902490670,1902490670,Unicode_ebooks,156844082.4,1,0,72.18927629,1,66.66666667,0.005,0,For those especially zealous hunters of serendipity  here s     random Unicode characters every twenty minutes  By  aparrish,0,3.70E+17,1
3312793087,3312793087,GenreMasher,97590916.51,1.183266932,0.001770656596,142.1128984,0.5419708029,125,0,0,A bot that creates new musical subgenres,1.32E+17,3.45E+17,1
3381047014,3381047014,auto_automata,99744228.39,106,0,2.130023997,0.9906542056,5.952380952,0,0,Exploration of cellular automata  lo fi colour  and symmetry  A new image every four hours  Hosted by https   t co QD  bJ eLt,0,3.50E+17,1
2862814830,2862814830,VerifiedBioBot,123273664.7,93.5,0,5.935048674,0.9894179894,23.25581395,0,0.001,Tweeting the descriptions of verified users with no additional context  A bot by  gangles  not affiliated with Twitter,26765153,3.24E+17,1
2824166663,2824166663,ImportantAnimal,123837895.8,106,0,3.250520347,0.9906542056,11.23595506,0,0,Showcasing some of the most important animals around,0,1.75E+17,1
3193947078,3193947078,man_products,105419573.4,2995,0.003278328576,7.923720168,0.9996662216,7.936507937,0,0,PRODUCTS FOR MEN   A bot by  NoraReed  Thanks to  zachwhalen   GalaxyKate and  v,0,3.37E+17,1
3731933332,3731933332,vitamin_A_paper,94050064.28,0.7135135135,0.01745453353,2.023807229,0.4164037855,2.652519894,0.676,0.033,Twitter feed of  vitaminA papers published in  PubMed    related content ranging from basic science to global health   retinoids too  Curated by  robin clugston,2.94E+17,3.58E+17,1
4384584201,4384584201,realNYCbot,87583638.25,128,0.001972971247,19.13880758,0.992248062,23.25581395,0,0,People spending money on real estate in the greatest city on earth   bot by  fitnr,21623358,3.80E+17,1
2789766403,2789766403,Immunol_papers,127084854.5,1,0,41.53269107,1,9.433962264,0.037,0,A TwitterBot for  Immunology papers on  PubMed searching for adaptive  innate and cyto chemokine  Curated by  ulrikstervbo  For setup see http   t co XDXfh EbYZ,0,3.39E+17,1
3033516893,3033516893,ahmedmobarkqw,113137221.4,0.3896848138,0.03589269693,0.796512402,0.2804123711,18.51851852,0.149,0.037,,1041578988,1.16E+17,1
2883449266,2883449266,IMG2ASCII,120557082.2,0.9256926952,0,21.20205261,0.480706344,25,0,1,Tweet me an image and I will make it look like ASCII art  instructions at http   t co xO X  ledz a bot from  muffinista  botALLY,3.35E+17,3.62E+17,1
2794540623,2794540623,genomeguardian,124837785.5,294,0.0006920981467,4.032163803,0.9966101695,4.739336493,0,0,A twitterbot dedicated to supplying the most recent papers about p    the Guardian of the Genome,0,4.15E+17,1
2360867960,2360867960,IT_papers,143592007.1,1,0,0.1203409602,1,1.324503311,0,0,Tweetbot about ice templating or freeze casting scientific papers  Maintained by  DevilleSy,0,4.00E+17,1
3401604683,3401604683,the_ephemerides,98293797.57,1,0,5.219487014,1,5.586592179,0,0,Random raw images from outer planet probes  accompanied by computer generated text  Images from NASA s OPUS database  Bot by  aparrish,0,2.93E+17,1
1378013310,1378013310,Dentagama,170081065.6,0.915403047,0.6019717695,1.826743024,0.4779166706,1.76366843,0.226,0.234,Dental network featuring dentist reviews  Register at https   t co g PCmlvzMN,4.66E+17,4.66E+17,1
2781522928,2781522928,NRPS_papers,125429936.9,110.5,0.0006888307697,0.7590915082,0.9910313901,1.677852349,0,0.011,Twitterbot of nonribosomal or nrps or non ribosomal in  Pubmed created and curated by jem stach ncl ac uk,5245286.5,4.17E+17,1
2833137944,2833137944,spellwithout,125168079.8,1,0.001380543668,1.661484304,1,10.41666667,0,0,I slice up words for your amusement,0,2.09E+17,1
1915192916,1915192916,EdTaters,156521265.3,24.5,0.002208006684,10.21975894,0.9607843137,52.63157895,1,0.2,who are us to defy all who claim to know what republicans truly want and need   tcot,25150941,1164231603,1
2300333096,2300333096,ghost_things,146750922,2850.6,0.1159842798,15.92870401,0.9996493197,10.63829787,0,0.102,ghost words  ghost ideas  ghost things,2.98E+17,3.81E+17,1
2429577848,2429577848,wadinfo_txt,140179447.2,70.9,0.006163528373,1.09710805,0.9860917942,1.305483029,0.001,0.01,I am a bot   vectorpoem created me to post random places from the worlds of Doom every day,2.50E+17,2.75E+17,1
2273662856,2273662856,amiibo_oracle,148212997.8,12.5,0.0005829448247,8.073202877,0.9259259259,22.72727273,0,0,A bot with all the latest news about Nintendo s Amiibo    Except it s all not true     botALLY  by  ckolderup,677502234.8,2.95E+17,1
2661230324,2661230324,PROGRAMR_BAT,131100375.6,200.8,0,23.29629938,0.9950445986,22.72727273,0.023,0.003,code minus context    a bot by  inky    task will complete in         see also   rustminus,1183557678,3.55E+17,1
